feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,label
0.38721284,0.017902218,0.7359685,0.098147936,0.8089434,0.79849404,0.21572721,0.96590865,0.79290193,0.60458994,1.0
0.7349513,0.46831372,0.092847034,0.6369302,0.41622853,0.97885793,0.06334502,0.16051199,0.9003497,0.48699257,1.0
0.19313546,0.31266686,0.07629994,0.63391113,0.92008054,0.570198,0.64198184,0.29280436,0.708419,0.91516954,0.0
0.046371896,0.21728083,0.9366289,0.8049732,0.07025725,0.23293203,0.36519396,0.31929082,0.051267818,0.17071664,0.0
0.2823699,0.15313365,0.8274517,0.52041245,0.22144732,0.84772474,0.76066667,0.38627738,0.84120923,0.63744855,1.0
0.6234594,0.10391813,0.40820476,0.07141437,0.40091273,0.059448022,0.19287689,0.45638102,0.6180821,0.18096763,1.0
0.082393534,0.87372065,0.08345433,0.5687204,0.79125243,0.16754065,0.64631677,0.730622,0.70719135,0.051709726,0.0
0.6415887,0.15711613,0.30196625,0.9288137,0.052231543,0.86172867,0.55122757,0.03132319,0.75399655,0.8575021,0.0
0.45755157,0.7918392,0.91047084,0.56822973,0.9166911,0.41697496,0.81186515,0.780666,0.7189299,0.41144603,1.0
0.4682269,0.20939432,0.27808633,0.68226016,0.32543874,0.72429633,0.62441045,0.3564636,0.16761829,0.31975308,1.0
0.36522976,0.6457822,0.06182213,0.86611503,0.6253002,0.05317758,0.25145587,0.15060629,0.5818406,0.56901646,0.0
0.36420697,0.75977695,0.061772164,0.82736975,0.8885281,0.18587607,0.94044435,0.7323652,0.8934458,0.79148185,0.0
0.06791204,0.24689348,0.8508866,0.048086327,0.7092089,0.68134546,0.44401157,0.57482547,0.26053405,0.5906591,0.0
0.6880821,0.38562012,0.14802934,0.9449544,0.9895038,0.06991917,0.05565251,0.36267748,0.9394692,0.37996766,1.0
0.22881284,0.97621894,0.23355559,0.6846809,0.111709535,0.632141,0.14495237,0.27870595,0.4364993,0.76501685,1.0
0.55515844,0.18007566,0.75489783,0.6377241,0.019226257,0.06559892,0.092117,0.24950631,0.27671984,0.6774882,0.0
0.65032864,0.8720032,0.81531453,0.7885509,0.5889065,0.106632665,0.68774855,0.3023215,0.78339475,0.3666868,0.0
0.13440603,0.6053084,0.8828054,0.17585811,0.2944259,0.26443398,0.78227717,0.15217932,0.44038963,0.37660283,1.0
0.7693309,0.4394125,0.2489054,0.08061644,0.4858194,0.2490169,0.6855068,0.24008313,0.53699124,0.6365697,1.0
0.90067774,0.9053849,0.66849846,0.21342596,0.06022496,0.7522175,0.35997978,0.120677434,0.8352319,0.537065,0.0
0.9490123,0.57887435,0.9512803,0.54853076,0.17198801,0.96396995,0.08980044,0.18265417,0.9959029,0.7785968,1.0
0.8408268,0.47148588,0.37867966,0.27151722,0.053834014,0.047317374,0.3279881,0.22387709,0.666789,0.1696209,1.0
0.9090506,0.9677265,0.47489223,0.051116247,0.17063443,0.26717508,0.875978,0.88826895,0.9662971,0.26264566,0.0
0.1758216,0.52482784,0.34435853,0.39813137,0.45239097,0.060900852,0.32459965,0.74321294,0.4786581,0.76549083,0.0
0.67233944,0.94115883,0.6903503,0.55954933,0.15717147,0.9211057,0.99672014,0.84247774,0.09347907,0.111422405,0.0
0.36491546,0.6960233,0.8269045,0.18081523,0.6252404,0.15956648,0.11210404,0.47097227,0.8610439,0.6277057,1.0
0.68154365,0.39316615,0.26688036,0.9320965,0.41140848,0.5134045,0.07222202,0.06915139,0.758064,0.932006,0.0
0.6366954,0.9000456,0.7739527,0.12886536,0.066657364,0.9420893,0.1616041,0.6291562,0.23576567,0.5155481,0.0
0.4875239,0.7187293,0.82053727,0.9988548,0.20852768,0.43666348,0.3760084,0.033794317,0.23682703,0.54644877,0.0
0.8769434,0.3137977,0.7014228,0.94009775,0.17936689,0.10857058,0.98653775,0.05002589,0.28100705,0.86933976,1.0
0.27542025,0.17553084,0.7818312,0.72570413,0.10777283,0.5017921,0.8934767,0.42406625,0.22217532,0.6943865,1.0
0.22794177,0.9079541,0.4188207,0.48778537,0.6945056,0.35951573,0.9420408,0.27290794,0.96574235,0.388205,0.0
0.7803046,0.8099894,0.6210317,0.8118713,0.59074485,0.60234743,0.14067727,0.89046407,0.15400389,0.5053658,1.0
0.31834143,0.28852305,0.1696326,0.5477919,0.8445397,0.4969209,0.3598984,0.92711085,0.1338495,0.48031917,0.0
0.76141113,0.8979233,0.9277804,0.11200467,0.54054487,0.21152554,0.17716864,0.8655977,0.3690736,0.10606361,0.0
0.21825413,0.38090956,0.6496511,0.6242268,0.9245008,0.31529385,0.39711028,0.28307566,0.116597235,0.96096915,1.0
0.096045285,0.47277382,0.5700101,0.7002073,0.27207083,0.51606977,0.3876496,0.09695808,0.1205075,0.4036816,1.0
0.0035240757,0.024970328,0.05326454,0.7654021,0.88939774,0.9042671,0.008123047,0.6541858,0.28642517,0.06987948,0.0
0.10375646,0.06673307,0.5502676,0.30687568,0.16627716,0.14547615,0.83941096,0.022550747,0.49525735,0.07274138,1.0
0.14595279,0.46529397,0.20689791,0.63669467,0.37898305,0.78447974,0.6578946,0.9779149,0.3570364,0.44615364,0.0
0.66819835,0.4220817,0.2390569,0.006677226,0.2756059,0.8641966,0.5895391,0.00465019,0.7879273,0.015611655,1.0
0.95316964,0.51380974,0.90809196,0.88592577,0.8852667,0.37580222,0.18587829,0.351191,0.1342766,0.8343923,1.0
0.56859034,0.2485824,0.8199826,0.46088552,0.010879471,0.15329675,0.42175627,0.07761136,0.64334947,0.19732636,0.0
0.59411097,0.009417368,0.14480066,0.32593125,0.087681964,0.9835322,0.23201728,0.89868516,0.6863682,0.9585661,1.0
0.91049564,0.8786611,0.5777732,0.9646424,0.18082008,0.45419225,0.7811265,0.48351184,0.9944224,0.7331483,1.0
0.20635544,0.81139565,0.88746184,0.53941715,0.9905402,0.53590345,0.773131,0.32402864,0.23882996,0.7837605,1.0
0.19297056,0.28392988,0.36821532,0.6245071,0.34223628,0.32092527,0.44306433,0.44978198,0.02096677,0.31647637,0.0
0.46966252,0.23548876,0.47700414,0.5692887,0.83951837,0.7747463,0.25662848,0.12872332,0.0012970503,0.39861903,0.0
0.85536504,0.1613929,0.28671962,0.5432027,0.59381825,0.54722625,0.0025362272,0.7707168,0.90030247,0.25277886,1.0
0.13321625,0.7684658,0.7300327,0.79304874,0.918944,0.044240795,0.5370332,0.7890739,0.50123405,0.55214226,1.0
0.56662315,0.010389553,0.90428853,0.21078767,0.025458097,0.63343894,0.560174,0.12775928,0.9982947,0.39149496,0.0
0.2659941,0.1011969,0.53453726,0.16427566,0.14567542,0.7275081,0.066860676,0.7131518,0.069645256,0.39431357,0.0
0.12493852,0.9846587,0.23624569,0.36446223,0.21133119,0.54388404,0.9222684,0.48265854,0.7421332,0.3548886,1.0
0.28238925,0.09859926,0.9698988,0.3785122,0.873613,0.61969644,0.6782125,0.45726666,0.32724565,0.47369003,1.0
0.7663802,0.9120944,0.4952912,0.5308627,0.7324582,0.9593464,0.6578225,0.8500483,0.40411812,0.17948675,0.0
0.7047147,0.24506421,0.8858343,0.07872361,0.47593334,0.43638828,0.86235416,0.9687863,0.9536262,0.054929797,1.0
0.99076617,0.6679667,0.25228623,0.37704393,0.8886976,0.91605264,0.121889494,0.14331546,0.04419551,0.39384645,1.0
0.3451356,0.6727148,0.16164505,0.7969779,0.580148,0.111008376,0.89685255,0.84942675,0.75409913,0.47974136,1.0
0.61037934,0.19777498,0.7597989,0.6939449,0.7989117,0.9378962,0.888868,0.8954042,0.42999157,0.7885984,1.0
0.9695787,0.26607928,0.76520205,0.24311812,0.2853156,0.4276826,0.44216004,0.7008001,0.10474023,0.8416255,0.0
0.13612731,0.02557656,0.4031957,0.77506024,0.34842366,0.85028815,0.66337,0.7088992,0.5169184,0.5893906,0.0
0.16379559,0.8874989,0.4257594,0.43889424,0.67847216,0.8883939,0.7440448,0.44134778,0.4623776,0.27835563,0.0
0.058391985,0.9396846,0.09962278,0.27052584,0.9474485,0.577775,0.8530698,0.69512486,0.04640349,0.14982085,0.0
0.11753796,0.48128343,0.81640965,0.71818435,0.20713915,0.41680637,0.6982986,0.8943867,0.9161242,0.5046332,1.0
0.4162013,0.6517264,0.6625524,0.97328204,0.49805477,0.5376143,0.45918086,0.7170699,0.33523643,0.03566226,0.0
0.55615586,0.28128818,0.7480036,0.17176427,0.8451049,0.76090974,0.37659475,0.1722493,0.8551797,0.3416963,0.0
0.10415078,0.50810695,0.04031971,0.16079682,0.13240634,0.4989599,0.3282364,0.7246758,0.108177245,0.30566195,1.0
0.29869786,0.74728936,0.8797746,0.49271476,0.56167716,0.7968976,0.87120956,0.76373,0.25899664,0.072968416,0.0
0.21091935,0.6195664,0.54888695,0.5078248,0.07318179,0.4108695,0.02618923,0.65339017,0.2458703,0.7070497,1.0
0.5322478,0.05417399,0.13921379,0.9117775,0.8757849,0.8157541,0.5711527,0.3601893,0.95876396,0.9094408,0.0
0.017027318,0.121066116,0.5430492,0.6905253,0.46483856,0.1820668,0.42028055,0.20536175,0.8042008,0.54222286,0.0
0.40885255,0.14166614,0.5144381,0.56639034,0.6531047,0.705555,0.041827757,0.3777972,0.37203768,0.17049167,0.0
0.3222179,0.04413781,0.46214324,0.51381916,0.48920298,0.14198409,0.10586502,0.7591644,0.74887556,0.29696438,0.0
0.68002796,0.94151497,0.8390239,0.29541856,0.13323043,0.051227864,0.50372833,0.4575363,0.7511383,0.76835394,1.0
0.06997875,0.9714317,0.25791416,0.37410232,0.57628703,0.038282618,0.7128842,0.19219986,0.91699904,0.24673839,0.0
0.41330767,0.22432512,0.6460991,0.3773027,0.23917514,0.84392136,0.7029451,0.47164866,0.2859354,0.8722931,1.0
0.41938382,0.46539673,0.19199301,0.8339204,0.54990506,0.6568977,0.41881722,0.019377382,0.3005118,0.020672163,0.0
0.029928537,0.98512846,0.09474671,0.45099688,0.8387195,0.4215504,0.2487523,0.41400158,0.82388884,0.044891424,1.0
0.48877782,0.19350597,0.06026933,0.78555447,0.014482517,0.41495794,0.5455028,0.17288373,0.8994567,0.4086806,1.0
0.1821038,0.6111796,0.6394487,0.38867143,0.03146836,0.66164595,0.23776662,0.14992559,0.82093716,0.5042414,0.0
0.44792977,0.7548422,0.4706892,0.61183983,0.40624058,0.8875223,0.56556565,0.90251106,0.8988296,0.75857073,0.0
0.5480513,0.65421957,0.22208485,0.91912735,0.8597359,0.7871433,0.025481023,0.19452715,0.91669744,0.80905396,0.0
0.84615964,0.4045695,0.25637472,0.89069784,0.37295532,0.29887056,0.3008623,0.8824324,0.17693006,0.8329573,1.0
0.47756773,0.26114374,0.58423126,0.2789915,0.5148887,0.61367583,0.58302385,0.8162373,0.6187668,0.2206395,1.0
0.29489315,0.40217772,0.7694873,0.90418243,0.024532355,0.99341816,0.49146202,0.13174401,0.56544167,0.45853335,0.0
0.049321543,0.5776243,0.9315712,0.47263062,0.22920267,0.67094046,0.26762548,0.91519105,0.4770456,0.7845545,0.0
0.049137555,0.7324889,0.14797612,0.21771787,0.8613084,0.12392514,0.29471073,0.36990723,0.9100106,0.14288963,0.0
0.61693496,0.20290777,0.28880894,0.44506004,0.54722655,0.17537364,0.595522,0.6072444,0.40853527,0.20072015,0.0
0.33392727,0.098036595,0.74483776,0.0146173,0.33179083,0.9243405,0.18751931,0.5235155,0.149245,0.9497684,0.0
0.82057947,0.31262547,0.75194585,0.56735224,0.22165228,0.13438715,0.24924475,0.6289906,0.954775,0.7768753,1.0
0.90346086,0.19407846,0.9145894,0.08468198,0.94418687,0.14121565,0.3615299,0.34555542,0.32985702,0.7366155,0.0
0.839472,0.5704734,0.54607505,0.26130795,0.9033251,0.5647773,0.41131225,0.55949926,0.1044667,0.111434296,0.0
0.9272853,0.21855573,0.27028114,0.5572422,0.48686197,0.55573285,0.36542913,0.40521526,0.16879888,0.49701712,1.0
0.4229561,0.94008374,0.12978724,0.6157404,0.96652603,0.097961776,0.7211185,0.865516,0.33223298,0.5693634,0.0
0.089630134,0.33705664,0.24883145,0.685368,0.055687778,0.483229,0.5538458,0.9312546,0.9211222,0.006593067,1.0
0.581031,0.3997882,0.53625613,0.6496001,0.27437672,0.7611508,0.92051953,0.8887861,0.75534284,0.52445656,0.0
0.48519254,0.74499863,0.7727301,0.012119399,0.037827846,0.4775601,0.8663564,0.21500635,0.14357677,0.9331623,0.0
0.8911123,0.26867428,0.840285,0.75701016,0.9953911,0.16337436,0.89739364,0.056980353,0.67306465,0.6691578,1.0
0.91569394,0.22787553,0.17163241,0.5135114,0.95257175,0.27886602,0.79666495,0.31994215,0.25512183,0.6841057,1.0
0.771406,0.013063354,0.5836009,0.5309032,0.3890073,0.7853177,0.35592073,0.5440281,0.42785823,0.4480517,1.0
0.48561755,0.15618104,0.80345887,0.2905924,0.5162958,0.27306828,0.8592833,0.83168703,0.9506198,0.3642641,0.0
0.88695365,0.85885745,0.5738043,0.14757444,0.70414853,0.94478786,0.81930506,0.07653106,0.022523466,0.4606359,0.0
0.91300875,0.7223628,0.9993856,0.6272986,0.88223,0.812025,0.5386089,0.09045055,0.13083304,0.8154819,1.0
0.3693739,0.602641,0.29171163,0.89152926,0.9159964,0.95570534,0.9286367,0.564017,0.6018799,0.96224767,1.0
0.3726346,0.63083696,0.43971828,0.34472176,0.9294423,0.56964415,0.4651061,0.054128848,0.15548873,0.54074347,0.0
0.9946183,0.45943645,0.6251916,0.85169244,0.9183971,0.36613008,0.16359378,0.971303,0.5274897,0.88577926,1.0
0.29850617,0.08866341,0.8784022,0.4165634,0.44057757,0.98353857,0.40884268,0.5736796,0.73729116,0.22519843,1.0
0.26969793,0.7388254,0.80714476,0.20059647,0.30873913,0.008721298,0.3848327,0.90111494,0.40134045,0.7590149,1.0
0.05738705,0.58789474,0.9540439,0.98438406,0.5784039,0.014318946,0.83989567,0.73471516,0.024681183,0.7566619,1.0
0.71949834,0.09659279,0.53637725,0.548876,0.89485496,0.44312224,0.55915755,0.5509464,0.5193759,0.8531585,1.0
0.94662935,0.914922,0.19645165,0.86799985,0.31775483,0.012811502,0.53312427,0.09427316,0.49930823,0.7397754,1.0
0.84577507,0.32281336,0.8388039,0.057130147,0.61562145,0.34956974,0.54875207,0.19194779,0.23123518,0.8363857,0.0
0.79759383,0.8543269,0.47838798,0.66213155,0.45819163,0.24912415,0.006197712,0.9198068,0.6971035,0.7818318,0.0
0.07411355,0.88291043,0.1467346,0.84304106,0.76472026,0.7388182,0.6871977,0.20250171,0.65779096,0.10859034,1.0
0.8596175,0.20037071,0.43960533,0.9060445,0.7954273,0.038122248,0.48850617,0.5251461,0.8352832,0.5969652,0.0
0.06592445,0.41973084,0.66020036,0.9880344,0.3840843,0.9845933,0.54886085,0.46375406,0.415434,0.57933944,0.0
0.42853653,0.3834756,0.978169,0.49450833,0.7801887,0.50629836,0.23193157,0.9483681,0.881307,0.1419334,0.0
0.88498235,0.19701397,0.56861335,0.93101525,0.5644932,0.21162851,0.26495394,0.67857075,0.7470397,0.59175223,0.0
0.28142577,0.1867708,0.65464664,0.22933125,0.16277896,0.13114128,0.7388446,0.71191156,0.9274745,0.2617126,1.0
0.5894546,0.9196163,0.22350551,0.45396894,0.96581763,0.9548824,0.5115861,0.44866887,0.94482684,0.5994566,0.0
0.24694133,0.5173267,0.57255304,0.55229187,0.40567926,0.14642048,0.86805624,0.11232805,0.13946816,0.14924817,1.0
0.039410505,0.8577319,0.8917084,0.122563615,0.46156874,0.39318463,0.12615389,0.86439264,0.8640675,0.7408184,1.0
0.1665658,0.26362965,0.19230422,0.83246857,0.4676186,0.15044624,0.010095174,0.2785106,0.9741306,0.031690866,0.0
0.9114515,0.05794042,0.6717703,0.34969693,0.45549843,0.2211388,0.33852586,0.30810612,0.7089003,0.8712536,0.0
0.40931657,0.8162211,0.011549241,0.7876977,0.5259538,0.8337289,0.22404063,0.3767429,0.6977086,0.8484204,1.0
0.47831658,0.84636,0.54831934,0.99137104,0.9047112,0.3856279,0.95548266,0.7653418,0.52550274,0.9910432,0.0
0.6949833,0.19460689,0.11403676,0.26211578,0.73550224,0.5504468,0.39715132,0.7584295,0.023787428,0.8135751,1.0
